ticker,company_name,sector,industry,exchange,quoteType,price_rows,price_min_date,price_max_date,coverage_pct,starts_in_2019,ends_in_2023,full_coverage,news_count,news_min_date,news_max_date
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1499,2019-01-02,2023-12-13
SU,Suncor Energy Inc.,Energy,Oil & Gas Integrated,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1494,2019-01-02,2023-12-13
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1482,2019-01-03,2023-12-16
TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1481,2019-01-03,2023-12-15
EPD,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1480,2019-01-02,2023-12-15
FSLR,"First Solar, Inc.",Technology,Solar,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1478,2019-01-03,2023-12-16
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1464,2019-01-02,2023-12-16
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1460,2019-01-03,2023-12-15
ALGN,"Align Technology, Inc.",Healthcare,Medical Instruments & Supplies,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1457,2019-01-02,2023-12-16
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1455,2019-01-02,2023-12-15
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1443,2019-01-02,2023-12-16
NSC,Norfolk Southern Corporation,Industrials,Railroads,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1439,2019-01-02,2023-12-16
UNP,Union Pacific Corporation,Industrials,Railroads,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1437,2019-01-03,2023-12-16
COF,Capital One Financial Corporation,Financial Services,Credit Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1435,2019-01-02,2023-12-15
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1429,2019-01-02,2023-12-12
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1417,2019-01-03,2023-12-16
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1405,2019-01-02,2023-12-16
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1404,2019-01-02,2023-12-14
SYK,Stryker Corporation,Healthcare,Medical Devices,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1401,2019-01-01,2023-12-16
AVGO,Broadcom Inc.,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1398,2019-01-01,2023-12-16
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1388,2019-01-02,2023-12-16
SPWR,SunPower Inc.,Technology,Solar,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1379,2019-01-05,2023-12-16
FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1378,2019-01-04,2023-12-14
ADSK,"Autodesk, Inc.",Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1377,2019-01-03,2023-12-16
OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1361,2019-01-01,2023-12-14
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1335,2019-01-07,2023-12-16
DOCU,"DocuSign, Inc.",Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1331,2019-01-03,2023-12-16
CLF,Cleveland-Cliffs Inc.,Basic Materials,Steel,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1328,2019-01-02,2023-12-16
ZS,"Zscaler, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1322,2019-01-07,2023-12-16
EQT,EQT Corporation,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1322,2019-01-02,2023-12-13
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1320,2019-01-02,2023-12-16
TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1320,2019-01-01,2023-12-13
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1308,2019-01-02,2023-12-12
CHTR,"Charter Communications, Inc.",Communication Services,Telecom Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1300,2019-01-02,2023-12-16
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1299,2019-01-02,2023-12-14
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1298,2020-04-29,2023-12-16
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1297,2019-01-02,2023-12-16
LUV,Southwest Airlines Co.,Industrials,Airlines,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1297,2019-01-02,2023-12-16
NUE,Nucor Corporation,Basic Materials,Steel,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1287,2019-01-04,2023-12-16
QSR,Restaurant Brands International Inc.,Consumer Cyclical,Restaurants,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1285,2019-01-09,2023-12-16
CMI,Cummins Inc.,Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1281,2019-01-02,2023-12-16
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1268,2019-01-02,2023-12-14
TD,The Toronto-Dominion Bank,Financial Services,Banks - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1260,2019-01-02,2023-12-14
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1256,2019-01-02,2023-12-16
OKTA,"Okta, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1254,2019-01-02,2023-12-16
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1247,2019-01-02,2023-12-16
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1243,2019-01-02,2023-12-15
LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1234,2019-01-02,2023-12-14
AGNC,AGNC Investment Corp.,Real Estate,REIT - Mortgage,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1233,2019-01-02,2023-12-16
DB,Deutsche Bank Aktiengesellschaft,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1228,2019-01-02,2023-12-14
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1224,2019-06-03,2023-12-11
NTES,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1224,2019-01-02,2023-12-16
INCY,Incyte Corporation,Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1222,2019-01-03,2023-12-13
EFX,Equifax Inc.,Industrials,Consulting Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1215,2019-01-02,2023-12-14
BB,BlackBerry Limited,Technology,Software - Infrastructure,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1214,2019-01-02,2023-12-16
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1214,2019-01-03,2023-12-16
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1212,2019-01-02,2023-12-16
CG,The Carlyle Group Inc.,Financial Services,Asset Management,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1206,2019-01-02,2023-12-16
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1199,2019-01-08,2023-12-08
CVNA,Carvana Co.,Consumer Cyclical,Auto & Truck Dealerships,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1197,2019-01-08,2023-12-15
VALE,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1194,2019-01-04,2023-12-14
RY,Royal Bank of Canada,Financial Services,Banks - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1193,2019-01-05,2023-12-16
APA,APA Corporation,Energy,Oil & Gas E&P,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1190,2019-01-03,2023-12-15
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1180,2019-01-02,2023-12-14
FIS,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1178,2019-01-02,2023-12-14
GPN,Global Payments Inc.,Industrials,Specialty Business Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1176,2019-01-02,2023-12-12
UBS,UBS Group AG,Financial Services,Banks - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1170,2019-01-03,2023-12-16
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1170,2019-01-02,2023-12-16
AA,Alcoa Corporation,Basic Materials,Aluminum,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1168,2019-01-04,2023-12-16
CRSP,CRISPR Therapeutics AG,Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1167,2019-01-04,2023-12-16
FAST,Fastenal Company,Industrials,Industrial Distribution,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1160,2019-01-02,2023-12-16
PBF,PBF Energy Inc.,Energy,Oil & Gas Refining & Marketing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1158,2019-01-09,2023-12-16
DELL,Dell Technologies Inc.,Technology,Computer Hardware,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1158,2019-01-03,2023-12-16
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1152,2019-01-02,2023-12-16
PLAY,"Dave & Buster's Entertainment, Inc.",Communication Services,Entertainment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1141,2019-01-03,2023-12-14
ERIC,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1124,2019-01-02,2023-12-16
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1124,2019-01-07,2023-12-16
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1123,2019-01-02,2023-12-15
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1114,2019-01-02,2023-12-13
DVA,DaVita Inc.,Healthcare,Medical Care Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1104,2019-01-03,2023-12-16
CVE,Cenovus Energy Inc.,Energy,Oil & Gas Integrated,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1103,2019-01-03,2023-12-16
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1103,2019-01-03,2023-12-16
AR,Antero Resources Corporation,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1101,2019-01-01,2023-12-13
WEN,The Wendy's Company,Consumer Cyclical,Restaurants,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1100,2019-01-03,2023-12-15
PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1099,2019-01-02,2023-12-14
KGC,Kinross Gold Corporation,Basic Materials,Gold,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1098,2019-01-02,2023-12-16
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1097,2019-01-01,2023-12-16
HSBC,HSBC Holdings plc,Financial Services,Banks - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1097,2019-01-04,2023-12-16
HOLX,"Hologic, Inc.",Healthcare,Medical Instruments & Supplies,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1093,2019-01-02,2023-12-15
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1090,2019-01-05,2023-12-14
CSIQ,Canadian Solar Inc.,Technology,Solar,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1089,2019-01-02,2023-12-16
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1087,2019-01-02,2023-12-13
AFL,Aflac Incorporated,Financial Services,Insurance - Life,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1086,2019-01-02,2023-12-15
NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1085,2019-01-02,2023-12-13
BIP,Brookfield Infrastructure Partners L.P.,Utilities,Utilities - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1085,2019-01-01,2023-12-16
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1080,2019-01-08,2023-12-16
BEN,"Franklin Resources, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1079,2019-01-02,2023-12-12
JD,"JD.com, Inc.",Consumer Cyclical,Internet Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1078,2019-01-01,2020-06-10
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1071,2019-01-08,2023-12-16
BEP,Brookfield Renewable Partners L.P.,Utilities,Utilities - Renewable,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1068,2019-01-01,2023-12-16
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1067,2019-01-08,2023-12-13
PSA,Public Storage,Real Estate,REIT - Industrial,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1064,2019-01-01,2023-12-14
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1060,2019-01-15,2023-12-16
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1053,2019-01-03,2023-12-16
ALKS,Alkermes plc,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1052,2019-01-04,2023-12-12
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1051,2019-01-07,2023-12-15
AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1051,2019-01-02,2023-12-15
HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1050,2019-01-02,2023-12-16
AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,Auto Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1049,2019-01-01,2023-12-13
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1049,2019-01-08,2023-12-16
CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1048,2019-01-02,2023-12-16
FNV,Franco-Nevada Corporation,Basic Materials,Gold,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1047,2019-01-02,2023-12-16
QRVO,"Qorvo, Inc.",Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1046,2019-01-02,2023-12-12
AG,First Majestic Silver Corp.,Basic Materials,Silver,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1041,2019-01-03,2023-12-04
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1039,2019-01-02,2023-12-15
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1038,2019-01-02,2023-12-16
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1036,2019-01-08,2023-12-11
CNQ,Canadian Natural Resources Limited,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1033,2019-01-03,2023-12-16
MT,ArcelorMittal S.A.,Basic Materials,Steel,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1031,2019-01-02,2023-12-16
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1029,2019-01-03,2023-12-16
MPW,"Medical Properties Trust, Inc.",Real Estate,REIT - Healthcare Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1020,2019-01-04,2023-12-16
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1019,2019-01-02,2023-12-16
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1017,2019-01-07,2023-12-16
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1006,2019-01-02,2023-12-16
BURL,"Burlington Stores, Inc.",Consumer Cyclical,Apparel Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1006,2019-01-02,2023-12-16
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1001,2019-01-07,2023-12-12
ON,ON Semiconductor Corporation,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,1000,2019-01-04,2023-12-15
CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,998,2019-01-03,2023-12-16
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,992,2019-01-03,2023-12-16
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Auto Parts,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,989,2019-01-01,2023-12-16
CAH,"Cardinal Health, Inc.",Healthcare,Medical Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,987,2019-01-03,2023-12-16
CIEN,Ciena Corporation,Technology,Communication Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,986,2019-01-01,2023-12-16
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,985,2019-01-03,2023-12-15
AXP,American Express Company,Financial Services,Credit Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,984,2019-01-02,2023-12-16
CP,Canadian Pacific Kansas City Limited,Industrials,Railroads,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,984,2019-01-03,2023-12-16
WPC,W. P. Carey Inc.,Real Estate,REIT - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,978,2019-01-02,2023-12-16
COTY,Coty Inc.,Consumer Defensive,Household & Personal Products,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,976,2019-01-14,2023-12-12
FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,974,2019-01-02,2023-12-06
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,973,2019-01-08,2023-12-12
FCEL,"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,973,2019-01-03,2023-12-16
GIII,"G-III Apparel Group, Ltd.",Consumer Cyclical,Apparel Manufacturing,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,973,2019-01-02,2023-12-16
TRIP,"Tripadvisor, Inc.",Consumer Cyclical,Travel Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,969,2019-01-01,2023-12-14
PAYX,"Paychex, Inc.",Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,967,2019-01-02,2023-12-16
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,961,2019-01-02,2023-12-16
